sample_id,stage,y,x,max_abs_error,cpu_r,cpu_g,cpu_b,candidate_r,candidate_g,candidate_b
synthetic_shadow_ramp,materialized_rgb_out,43,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,20,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,3,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,46,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,14,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,53,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,6,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,4,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,38,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,28,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,34,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,13,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,26,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,30,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,60,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,54,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,51,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,44,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,58,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,11,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,40,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,9,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,29,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,17,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
synthetic_shadow_ramp,materialized_rgb_out,37,51,9.353417202345726e-06,0.0697232157408749,0.0403123199942143,0.08238579537435092,0.06973256915807724,0.040309272706508636,0.08238645642995834
